trade_id,symbol,direction,entry_time,exit_time,duration_m,planned_entry,actual_entry,entry_spread,total_lots,partial_lots,runner_lots,tp1_hit,tp2_hit,be_hit,exit_reason,partial_pnl,runner_pnl,commission,net_pnl,account_balance,return_pct,adx_1h,atr_1h,month,balance
42,XAUUSD,BUY,2026-02-04 09:20:00.087000+00:00,2026-02-04 13:17:19.024000+00:00,237.31561666666667,5081.24,5069.07,0.36999999999989086,0.02,0.01,0.01,False,False,False,SL,-47.513028151264734,-47.513028151264734,0.1,-95.12605630252946,6069.228849986039,-1.5431631979120246,24.40827740200482,52.79225350140551,2026-02,6346.5957995383515
36,NAS100,SELL,2026-02-04 07:05:00.021000+00:00,2026-02-04 16:32:16.864000+00:00,567.2807166666666,25329.6,25336.1,2.600000000002183,0.06,0.03,0.03,True,True,False,FULL_TP2,42.503873021772954,56.67183069569692,0.3,98.87570371746988,5376.242653269783,1.8735802278417961,37.40661208767502,94.45305115949529,2026-02,6445.4715032558215
43,XAUUSD,BUY,2026-02-04 14:30:00.261000+00:00,2026-02-04 16:32:50.026000+00:00,122.82941666666667,5062.57,5047.86,0.4600000000000364,0.02,0.01,0.01,False,False,False,SL,-41.91106563739777,-41.91106563739777,0.1,-83.92213127479553,5985.306718711243,-1.3827478473643084,22.410164438055943,46.567850708219396,2026-02,6361.549371981026
37,NAS100,SELL,2026-02-05 07:15:00.062000+00:00,2026-02-05 10:16:50.653000+00:00,181.84318333333334,24890.9,24900.7,2.599999999998545,0.04,0.02,0.02,False,False,False,SL,-26.417822289655305,-26.417822289655305,0.2,-53.03564457931061,5323.207008690472,-0.9864816006222266,46.155328035026024,132.0891114482773,2026-02,6308.513727401715
38,NAS100,SELL,2026-02-05 10:50:00.062000+00:00,2026-02-05 14:35:42.303000+00:00,225.70401666666666,24937.8,24982.0,2.599999999998545,0.04,0.02,0.02,True,True,False,FULL_TP2,35.94719145610797,47.92958860814324,0.2,83.67678006425122,5406.883788754723,1.571924216504141,45.762909376098236,119.82397152035887,2026-02,6392.190507465966
39,NAS100,SELL,2026-02-05 17:00:00.110000+00:00,2026-02-05 18:28:08.218000+00:00,88.13513333333334,24618.6,24681.9,2.899999999997817,0.04,0.02,0.02,True,False,True,TP1_THEN_BE,42.37123092100083,0.5799999999995634,0.2,42.75123092100039,5449.635019675724,0.7906815199156807,50.24750235619289,141.23743640333532,2026-02,6434.941738386967
44,XAUUSD,SELL,2026-02-05 10:50:00.062000+00:00,2026-02-05 21:00:00.001000+00:00,609.9989833333333,4904.52,4909.02,0.3499999999994543,0.02,0.01,0.01,True,False,False,EOD_EXIT,76.59078013184262,50.380000000000116,0.1,126.87078013184274,6112.177498843085,2.119703903147015,31.644889868515687,60.78633343797044,2026-02,6561.812518518809
40,NAS100,SELL,2026-02-05 20:20:00.037000+00:00,2026-02-05 21:00:00.071000+00:00,40.00056666666667,24644.7,24673.5,2.5,0.03,0.02,0.01,False,False,False,EOD_EXIT,11.359999999999854,5.679999999999927,0.15,16.88999999999978,5466.525019675723,0.30992901247549615,52.784543593996474,160.17352324275785,2026-02,6578.702518518809
41,NAS100,BUY,2026-02-06 15:20:00.424000+00:00,2026-02-06 19:51:57.404000+00:00,271.94966666666664,24761.9,24741.7,2.600000000002183,0.04,0.02,0.02,True,True,False,FULL_TP2,41.36554035832887,55.15405381110468,0.2,96.31959416943356,5562.844613845157,1.7619894507525233,39.2228793479973,137.88513452776203,2026-02,6675.0221126882425
45,XAUUSD,BUY,2026-02-09 07:05:00.162000+00:00,2026-02-09 21:00:00.085000+00:00,834.9987166666667,5019.18,5015.51,0.6300000000001091,0.02,0.01,0.01,True,False,False,EOD_EXIT,53.324846563401486,47.05000000000018,0.1,100.27484656340167,6212.4523454064865,1.640574845582965,26.52636182200725,42.32130679635022,2026-02,6775.296959251644
46,XAUUSD,BUY,2026-02-10 06:55:01.077000+00:00,2026-02-10 16:48:02.136000+00:00,593.01765,5031.57,5032.07,0.5,0.02,0.01,0.01,True,False,True,TP1_THEN_BE,43.043120105523485,0.5,0.1,43.443120105523484,6255.89546551201,0.6992909995944759,19.77320827052348,34.161206432955176,2026-02,6818.740079357167
42,NAS100,BUY,2026-02-10 09:20:00.200000+00:00,2026-02-10 16:49:45.069000+00:00,449.74781666666667,25260.5,25260.6,2.599999999998545,0.07,0.04,0.03,False,False,False,SL,-30.703638712542304,-23.02772903440673,0.35000000000000003,-54.081367746949034,5508.763246098209,-0.9721890777309854,16.1075014202947,76.75909678135439,2026-02,6764.658711610218
43,NAS100,BUY,2026-02-10 17:00:00.011000+00:00,2026-02-10 18:51:15.487000+00:00,111.25793333333333,25328.3,25320.2,2.600000000002183,0.07,0.04,0.03,False,False,False,SL,-30.108730440906946,-22.581547830680208,0.35000000000000003,-53.040278271587155,5455.722967826621,-0.9628345946643277,15.936110807500738,75.271826102268,2026-02,6711.618433338631
47,XAUUSD,BUY,2026-02-11 11:30:00.149000+00:00,2026-02-11 13:22:50.050000+00:00,112.83168333333333,5057.72,5054.9,0.4499999999998181,0.03,0.02,0.01,True,True,False,FULL_TP2,59.51743971023461,46.76370262946966,0.15,106.13114233970427,6362.026607851714,1.69649801414989,17.00442553008664,23.618031631045213,2026-02,6817.7495756783355
48,XAUUSD,BUY,2026-02-11 18:30:00.014000+00:00,2026-02-11 21:00:00.130000+00:00,150.00193333333334,5075.04,5061.31,0.37000000000080036,0.02,0.01,0.01,False,False,False,EOD_EXIT,20.969999999999345,20.969999999999345,0.1,41.83999999999869,6403.866607851713,0.6576520750221592,18.341146547280463,33.64658820161392,2026-02,6859.589575678334
44,NAS100,SELL,2026-02-13 10:20:00.197000+00:00,2026-02-13 10:48:08.204000+00:00,28.13345,24651.6,24612.4,2.599999999998545,0.06,0.03,0.03,False,False,False,SL,-27.850855252676045,-27.850855252676045,0.3,-56.00171050535209,5399.721257321269,-1.0264764328321696,45.26873065334733,92.83618417558509,2026-02,6803.587865172982
45,NAS100,SELL,2026-02-13 12:40:00.049000+00:00,2026-02-13 16:45:28.418000+00:00,245.4728166666667,24688.5,24688.8,2.100000000002183,0.06,0.03,0.03,True,False,True,TP1_THEN_BE,41.72812146200631,0.6300000000006547,0.3,42.058121462006966,5441.779378783276,0.7788943069048614,46.969079223561856,92.72915880445854,2026-02,6845.645986634989
46,NAS100,SELL,2026-02-13 16:55:00.002000+00:00,2026-02-13 17:11:21.377000+00:00,16.35625,24628.4,24660.3,2.900000000001455,0.06,0.03,0.03,False,False,False,SL,-29.541504357149464,-29.541504357149464,0.3,-59.383008714298924,5382.396370068977,-1.091242488547493,48.83771318059202,98.47168119049721,2026-02,6786.26297792069
47,NAS100,SELL,2026-02-16 06:40:02.050000+00:00,2026-02-16 19:59:59.161000+00:00,799.9518499999999,24763.0,24766.5,2.2000000000007276,0.06,0.03,0.03,True,False,False,EOD,43.084085031918576,0.0,0.3,42.78408503191858,5425.180455100896,0.7948891551324059,34.50991080091943,95.74241118204203,2026-02,6829.047062952609
48,NAS100,SELL,2026-02-17 09:25:00.367000+00:00,2026-02-17 10:01:00.735000+00:00,36.00613333333333,24532.5,24552.7,2.2000000000007276,0.07,0.04,0.03,False,False,False,SL,-30.34710890272691,-22.76033167704518,0.35000000000000003,-53.45744057977209,5371.723014521124,-0.9853578332036865,32.53942415337171,75.86777225681773,2026-02,6775.589622372837
49,XAUUSD,SELL,2026-02-17 12:50:00.004000+00:00,2026-02-17 14:10:39.245000+00:00,80.65401666666666,4911.87,4916.06,0.3899999999994179,0.03,0.02,0.01,False,False,False,SL,-45.772495850782434,-22.886247925391217,0.15,-68.80874377617366,6335.057864075539,-1.0744874618688651,37.055683433759896,25.42916436154578,2026-02,6706.780878596664
49,NAS100,SELL,2026-02-17 12:30:00.035000+00:00,2026-02-17 15:51:08.839000+00:00,201.14673333333334,24583.3,24601.2,2.2000000000007276,0.07,0.04,0.03,True,False,True,TP1_THEN_BE,45.94985327585164,0.6600000000002182,0.35000000000000003,46.25985327585185,5417.982867796976,0.8611734661448437,31.002485767453194,76.58308879308633,2026-02,6753.040731872516
50,XAUUSD,SELL,2026-02-17 15:10:00.070000+00:00,2026-02-17 15:58:29.401000+00:00,48.48885,4922.13,4924.7,0.3400000000001455,0.03,0.02,0.01,True,True,False,FULL_TP2,62.28443948171844,48.93777387849332,0.15,111.07221336021175,6446.130077435751,1.7532943777841918,38.89084719397273,24.71604741338052,2026-02,6864.112945232728
50,NAS100,SELL,2026-02-17 16:55:00.024000+00:00,2026-02-17 17:18:49.809000+00:00,23.82975,24423.6,24470.8,2.2000000000007276,0.06,0.03,0.03,False,False,False,SL,-25.82668184365393,-25.82668184365393,0.3,-51.953363687307856,5366.029504109669,-0.958906016408885,30.11564932703203,86.08893947884589,2026-02,6812.15958154542
51,NAS100,SELL,2026-02-17 19:50:00.094000+00:00,2026-02-17 20:23:00.057000+00:00,32.999383333333334,24561.3,24602.5,2.2000000000007276,0.05,0.02,0.03,False,False,False,SL,-23.383163267858617,-35.07474490178792,0.25,-58.707908169646544,5307.321595940022,-1.0940660710993864,26.199183567571033,116.91581633929475,2026-02,6753.451673375774
51,XAUUSD,SELL,2026-02-17 18:55:00.037000+00:00,2026-02-17 20:56:16.218000+00:00,121.26968333333333,4869.15,4876.24,0.32000000000061846,0.02,0.01,0.01,False,False,False,SL,-27.711313611690457,-27.711313611690457,0.1,-55.522627223380915,6390.60745021237,-0.8613327152322627,43.09682061581919,30.79034845743334,2026-02,6697.929046152392
52,XAUUSD,BUY,2026-02-18 08:45:00.263000+00:00,2026-02-18 13:45:57.223000+00:00,300.9493333333333,4935.64,4931.32,0.38000000000010914,0.03,0.02,0.01,False,False,False,SL,-44.781657050101785,-22.390828525050892,0.15,-67.32248557515268,6323.284964637218,-1.0534598799823864,31.447178683661487,24.87869836116736,2026-02,6630.60656057724
53,XAUUSD,BUY,2026-02-18 14:05:00.186000+00:00,2026-02-18 15:36:00.546000+00:00,91.006,4923.92,4919.23,0.31999999999970896,0.03,0.02,0.01,True,True,False,FULL_TP2,51.76958034753807,40.676098844493936,0.15,92.295679192032,6415.58064382925,1.459616001938752,22.893261922202445,20.54348426489593,2026-02,6722.9022397692725
52,NAS100,BUY,2026-02-18 09:35:00.022000+00:00,2026-02-18 15:47:55.182000+00:00,372.9193333333333,24775.8,24772.0,2.2000000000007276,0.06,0.03,0.03,True,False,True,TP1_THEN_BE,38.17523310966899,0.6600000000002182,0.3,38.53523310966921,5345.856829049691,0.7260768433393553,21.147985641861872,84.83385135481892,2026-02,6761.437472878942
53,NAS100,BUY,2026-02-18 16:55:00.037000+00:00,2026-02-18 17:06:11.291000+00:00,11.187566666666667,24883.6,24831.2,2.5,0.07,0.04,0.03,True,True,False,FULL_TP2,46.72584238493727,46.725842384938005,0.35000000000000003,93.10168476987528,5438.958513819567,1.741567119118406,22.512225449687435,77.87640397489616,2026-02,6854.539157648817
54,NAS100,BUY,2026-02-19 07:40:00.176000+00:00,2026-02-19 11:36:50.540000+00:00,236.83939999999998,24924.3,24925.6,2.7999999999992724,0.07,0.04,0.03,False,False,False,SL,-31.25031599364593,-23.437736995234445,0.35000000000000003,-55.038052988880374,5383.920460830686,-1.0119226474891663,15.095209529278902,78.12578998411391,2026-02,6799.501104659937
54,XAUUSD,BUY,2026-02-19 15:35:00.031000+00:00,2026-02-19 16:10:39.429000+00:00,35.65663333333334,4994.61,4988.42,0.32999999999992724,0.04,0.02,0.02,False,False,False,SL,-32.61319694802842,-32.61319694802842,0.2,-65.42639389605684,6350.154249933194,-1.0198047149323333,19.76177542032315,18.118442748904663,2026-02,6734.07471076388
55,NAS100,SELL,2026-02-19 15:05:00.149000+00:00,2026-02-19 17:03:35.362000+00:00,118.58688333333333,24790.1,24800.7,2.7000000000007276,0.07,0.04,0.03,False,False,False,SL,-30.37142907131929,-22.778571803489463,0.35000000000000003,-53.500000874808755,5330.420459955878,-0.993699688991212,18.51545495221788,75.9285726783,2026-02,6680.5747098890715
55,XAUUSD,BUY,2026-02-19 16:45:00.145000+00:00,2026-02-19 18:27:53.374000+00:00,102.88715,4999.63,4992.86,0.32999999999992724,0.04,0.02,0.02,True,False,True,TP1_THEN_BE,47.20315603243762,0.6599999999998545,0.2,47.66315603243747,6397.817405965631,0.7505826497512074,18.590150219153816,18.731411123982888,2026-02,6728.237865921509
56,NAS100,SELL,2026-02-19 18:40:00.052000+00:00,2026-02-19 21:00:00.082000+00:00,140.00050000000002,24784.1,24833.2,2.2000000000007276,0.06,0.03,0.03,True,False,False,EOD_EXIT,37.46251216414093,14.430000000000653,0.3,51.59251216414159,5382.012972120019,0.9678882285501478,20.22043904569334,83.25002703142314,2026-02,6779.83037808565
57,NAS100,BUY,2026-02-20 10:55:00.117000+00:00,2026-02-20 13:02:39.143000+00:00,127.65043333333332,24881.8,24887.1,2.7999999999992724,0.08,0.04,0.04,False,False,False,SL,-26.262568565436233,-26.262568565436233,0.4,-52.925137130872464,5329.087834989146,-0.9833706719964449,15.70186563598764,65.65642141358983,2026-02,6726.905240954778
58,NAS100,BUY,2026-02-20 20:35:00.020000+00:00,2026-02-20 21:00:00.051000+00:00,25.000516666666666,24970.0,24975.2,2.2000000000007276,0.05,0.02,0.03,False,False,False,EOD_EXIT,13.61999999999971,20.429999999999563,0.25,33.79999999999927,5362.887834989146,0.6342548865132022,16.398303393232812,110.54154003136283,2026-02,6760.705240954777
56,XAUUSD,BUY,2026-02-23 14:35:00.609000+00:00,2026-02-23 16:45:33.966000+00:00,130.55595,5157.96,5152.01,0.2899999999999636,0.03,0.02,0.01,True,True,False,FULL_TP2,56.598347106513756,44.470129869404445,0.15,100.9184769759182,6498.73588294155,1.5773891402686324,24.40708380010663,22.45966155020412,2026-02,6861.623717930695
59,NAS100,BUY,2026-02-23 15:40:00.295000+00:00,2026-02-23 16:46:00.243000+00:00,65.99913333333333,24901.8,24891.2,2.600000000002183,0.07,0.04,0.03,False,False,False,SL,-30.66554552668531,-22.99915914501398,0.35000000000000003,-54.01470467169929,5308.873130317446,-1.0071943761212119,15.04190868210617,76.66386381671191,2026-02,6807.609013258996
57,XAUUSD,BUY,2026-02-23 19:50:00.032000+00:00,2026-02-23 21:00:00.053000+00:00,70.00035,5205.15,5199.89,0.2899999999999636,0.03,0.02,0.01,False,False,False,EOD_EXIT,19.340000000000146,9.670000000000073,0.15,28.86000000000022,6527.59588294155,0.4440863657154382,28.942559448802662,26.222322462292336,2026-02,6836.469013258997
58,XAUUSD,SELL,2026-02-24 14:00:00.045000+00:00,2026-02-24 15:49:21.895000+00:00,109.36416666666668,5169.56,5172.65,0.28000000000065484,0.03,0.02,0.01,True,True,False,FULL_TP2,56.79040353685741,44.621031350387966,0.15,101.26143488724537,6628.857317828796,1.5512822286053287,21.72389500070924,22.535874419387806,2026-02,6937.730448146242
59,XAUUSD,SELL,2026-02-24 18:50:00.101000+00:00,2026-02-24 19:17:58.184000+00:00,27.96805,5138.05,5135.9,0.28000000000065484,0.03,0.02,0.01,False,False,False,SL,-49.213325508273556,-24.606662754136778,0.15,-73.96998826241034,6554.887329566386,-1.115878419399112,26.43528210255391,27.340736393485358,2026-02,6863.7604598838325
60,XAUUSD,BUY,2026-02-25 06:40:00.212000+00:00,2026-02-25 13:16:25.513000+00:00,396.4216833333333,5184.1,5182.72,0.3000000000001819,0.03,0.02,0.01,False,False,False,SL,-46.01394161650387,-23.006970808251936,0.15,-69.17091242475581,6485.716417141631,-1.0552570768494285,20.666153570706253,25.56330089805792,2026-02,6794.589547459077
61,XAUUSD,BUY,2026-02-25 14:05:00.375000+00:00,2026-02-25 16:39:57.834000+00:00,154.95765,5180.92,5180.31,0.28000000000065484,0.03,0.02,0.01,False,False,False,SL,-42.00511193269813,-21.002555966349064,0.15,-63.15766789904719,6422.558749242584,-0.9737963215925171,16.090950251863728,23.336173295943347,2026-02,6731.43187956003
60,NAS100,BUY,2026-02-26 14:00:00.070000+00:00,2026-02-26 16:30:32.634000+00:00,150.54273333333333,25334.9,25326.6,2.599999999998545,0.1,0.05,0.05,False,False,False,SL,-25.78233603355875,-25.78233603355875,0.5,-52.0646720671175,5256.808458250329,-0.9807104217614684,33.985599784114015,51.56467206711926,2026-02,6679.367207492913
62,XAUUSD,SELL,2026-02-26 15:15:00.030000+00:00,2026-02-26 16:36:29.913000+00:00,81.49804999999999,5171.62,5173.91,0.27999999999974534,0.03,0.02,0.01,True,False,True,TP1_THEN_BE,53.21904759382596,0.27999999999974534,0.15,53.34904759382571,6475.90779683641,0.8306509862617791,16.845105962544604,21.118669680089656,2026-02,6732.716255086739
63,XAUUSD,SELL,2026-02-26 19:35:00.541000+00:00,2026-02-26 21:00:00.017000+00:00,84.99126666666666,5173.86,5176.67,0.27999999999974534,0.03,0.02,0.01,False,False,False,EOD_EXIT,-8.340000000000146,-4.170000000000073,0.15,-12.660000000000219,6463.24779683641,-0.195493827231216,18.527163259796062,24.423768865395697,2026-02,6720.056255086739
61,NAS100,SELL,2026-02-27 08:15:00.061000+00:00,2026-02-27 10:01:50.365000+00:00,106.83840000000001,24966.7,24976.5,2.2000000000007276,0.07,0.04,0.03,False,False,False,SL,-28.444418334166404,-21.333313750624804,0.35000000000000003,-50.12773208479121,5206.680726165538,-0.9535772985245059,38.384945422819875,71.11104583541581,2026-02,6669.928523001948
64,XAUUSD,BUY,2026-02-27 07:20:00.242000+00:00,2026-02-27 15:22:21.297000+00:00,482.35091666666665,5189.01,5186.77,0.28000000000065484,0.03,0.02,0.01,True,True,False,FULL_TP2,53.37791410571116,41.93978965448696,0.15,95.16770376019812,6558.415500596609,1.4724439902610604,19.707120721008295,21.181711946710685,2026-02,6765.096226762146
65,XAUUSD,BUY,2026-02-27 19:50:00.215000+00:00,2026-02-27 21:00:00.076000+00:00,69.99768333333333,5234.87,5236.57,0.27999999999974534,0.03,0.02,0.01,False,False,False,EOD_EXIT,17.220000000001164,8.610000000000582,0.15,25.680000000001748,6584.095500596611,0.3915579913725454,23.19578940637421,22.00595869399249,2026-02,6790.776226762148
62,NAS100,SELL,2026-02-27 19:25:00.069000+00:00,2026-02-27 21:00:00.088000+00:00,95.00031666666668,24914.2,24900.0,2.2000000000007276,0.06,0.03,0.03,False,False,False,EOD_EXIT,10.260000000000218,10.260000000000218,0.3,20.220000000000436,5226.900726165538,0.3883472227975742,38.608147740689354,87.16075973009644,2026-02,6810.996226762149
66,XAUUSD,BUY,2026-03-02 07:40:00.608000+00:00,2026-03-02 09:18:01.325000+00:00,98.01195,5360.49,5358.85,0.28000000000065484,0.02,0.01,0.01,True,True,False,FULL_TP2,37.17308476632661,58.41484748994117,0.1,95.48793225626778,6679.583432852878,1.4502817015277991,43.28192687708285,29.502448227242997,2026-03,6906.484159018416
63,NAS100,SELL,2026-03-02 14:20:00.328000+00:00,2026-03-02 15:25:27.623000+00:00,65.45491666666666,24612.9,24602.7,2.2000000000007276,0.05,0.02,0.03,False,False,False,SL,-19.398809187309233,-29.09821378096385,0.25,-48.747022968273086,5178.153703197265,-0.9326181139092338,39.6176318989114,96.9940459365455,2026-03,6857.737136050143
67,XAUUSD,BUY,2026-03-02 13:35:00.086000+00:00,2026-03-02 16:09:58.102000+00:00,154.96693333333332,5395.92,5397.21,0.27999999999974534,0.03,0.02,0.01,False,False,False,SL,-50.03813624100075,-25.019068120500375,0.15,-75.20720436150113,6604.376228491377,-1.1259265658933437,48.74797214725769,27.798964578334047,2026-03,6782.529931688642
64,NAS100,SELL,2026-03-02 15:55:00.171000+00:00,2026-03-02 16:31:53.168000+00:00,36.88328333333333,24589.6,24622.7,2.2000000000007276,0.05,0.02,0.03,False,False,False,SL,-19.37032281678694,-29.055484225180408,0.25,-48.675807041967346,5129.4778961552975,-0.9400224449095116,38.98057726128023,96.85161408393512,2026-03,6733.854124646675
68,XAUUSD,SELL,2026-03-03 10:25:00.086000+00:00,2026-03-03 11:25:36.084000+00:00,60.59996666666667,5312.22,5316.08,0.3500000000003638,0.02,0.01,0.01,True,True,False,FULL_TP2,40.51930143415757,63.67318796796281,0.1,104.09248940212038,6708.468717893497,1.576113864517043,22.713479612071502,32.15817574139524,2026-03,6837.946614048795
65,NAS100,SELL,2026-03-03 15:35:00.388000+00:00,2026-03-03 16:30:58.531000+00:00,55.96905,24468.9,24473.3,2.400000000001455,0.05,0.02,0.03,False,False,False,SL,-21.56431550420093,-32.346473256301394,0.25,-54.16078876050233,5075.317107394795,-1.0558733238932079,29.35234724191063,107.82157752100416,2026-03,6783.7858252882925
69,XAUUSD,SELL,2026-03-03 15:05:00.101000+00:00,2026-03-03 16:44:06.095000+00:00,99.09989999999999,5152.35,5174.98,0.3000000000001819,0.02,0.01,0.01,True,True,False,FULL_TP2,64.86183188253563,101.92573581541274,0.1,166.68756769794837,6875.156285591445,2.484733472086449,30.89095972070272,51.477644351218736,2026-03,6950.4733929862405
66,NAS100,SELL,2026-03-03 16:55:00.095000+00:00,2026-03-03 18:05:14.842000+00:00,70.24578333333334,24460.2,24515.2,2.899999999997817,0.05,0.02,0.03,True,False,True,TP1_THEN_BE,32.9460108808511,0.8699999999993452,0.25,33.56601088085044,5108.883118275646,0.6613579047493285,29.547776705150245,109.82003626950382,2026-03,6984.039403867091
70,XAUUSD,SELL,2026-03-03 19:25:00.101000+00:00,2026-03-03 21:00:00.026000+00:00,94.99875,5082.93,5095.86,0.4400000000005093,0.02,0.01,0.01,False,False,False,EOD_EXIT,-40.160000000000764,-40.160000000000764,0.1,-80.42000000000152,6794.736285591443,-1.1697188639702796,40.82223524552133,63.696104235609084,2026-03,6903.619403867089
67,NAS100,BUY,2026-03-04 15:05:00.004000+00:00,2026-03-04 17:22:01.516000+00:00,137.0252,24857.3,24814.0,2.2000000000007276,0.04,0.02,0.02,True,True,False,FULL_TP2,35.31624834638642,47.08833112851498,0.2,82.2045794749014,5191.087697750547,1.6090518724305274,15.350866674767536,117.72082782128814,2026-03,6985.82398334199
71,XAUUSD,SELL,2026-03-04 06:45:00.147000+00:00,2026-03-04 21:00:00.010000+00:00,854.9977166666666,5155.1,5161.46,0.5500000000001819,0.02,0.01,0.01,False,False,False,EOD_EXIT,27.21000000000004,27.21000000000004,0.1,54.32000000000008,6849.056285591443,0.7994423582735386,39.40226530294213,51.9122486533647,2026-03,7040.14398334199
72,XAUUSD,BUY,2026-03-05 09:00:00.037000+00:00,2026-03-05 10:15:28.134000+00:00,75.46828333333333,5170.56,5167.73,0.27999999999974534,0.02,0.01,0.01,False,False,False,SL,-27.995460931252637,-27.995460931252637,0.1,-56.090921862505276,6792.9653637289375,-0.818958401327572,27.33863015067018,31.10606770139158,2026-03,6984.053061479484
68,NAS100,BUY,2026-03-05 11:00:00.065000+00:00,2026-03-05 14:51:37.121000+00:00,231.6176,25074.8,25029.5,2.7000000000007276,0.05,0.02,0.03,True,False,True,TP1_THEN_BE,29.336741576642815,0.8100000000002182,0.25,29.896741576643034,5220.98443932719,0.5759244173354687,19.168339637706186,97.78913858881013,2026-03,7013.949803056127
73,XAUUSD,BUY,2026-03-05 10:45:00.255000+00:00,2026-03-05 15:17:04.513000+00:00,272.07096666666666,5168.04,5161.5,0.27999999999974534,0.03,0.02,0.01,False,False,False,SL,-53.82885601518319,-26.914428007591596,0.15,-80.8932840227748,6712.072079706163,-1.190839047328355,27.57804316714511,29.904920008435038,2026-03,6933.056519033353
74,XAUUSD,SELL,2026-03-05 20:55:00.101000+00:00,2026-03-05 21:00:00.047000+00:00,4.9991,5069.37,5072.61,0.27000000000043656,0.02,0.01,0.01,False,False,False,EOD_EXIT,2.9899999999997817,2.9899999999997817,0.1,5.879999999999564,6717.952079706162,0.08760335005605266,38.244513640654205,34.63302862214075,2026-03,6938.936519033352
75,XAUUSD,SELL,2026-03-06 13:40:00.210000+00:00,2026-03-06 15:30:19.342000+00:00,110.31886666666666,5081.22,5092.31,0.27999999999974534,0.03,0.02,0.01,False,False,False,SL,-47.5950557315482,-23.7975278657741,0.15,-71.5425835973223,6646.40949610884,-1.0649463221603022,26.663627870812707,26.44169762863818,2026-03,6867.39393543603
76,XAUUSD,SELL,2026-03-06 16:45:00.090000+00:00,2026-03-06 16:56:28.653000+00:00,11.476049999999999,5090.42,5089.08,0.4400000000005093,0.02,0.01,0.01,False,False,False,SL,-26.72864858640878,-26.72864858640878,0.1,-53.55729717281756,6592.852198936022,-0.8058079660028897,26.45785372358202,29.698498429343296,2026-03,6813.836638263212
77,XAUUSD,BUY,2026-03-06 19:15:00.107000+00:00,2026-03-06 21:00:00.106000+00:00,104.99998333333333,5143.37,5136.93,0.28000000000065484,0.02,0.01,0.01,False,False,False,EOD_EXIT,24.149999999999636,24.149999999999636,0.1,48.19999999999927,6641.052198936021,0.73109480609588,23.71733374317224,31.84674600920811,2026-03,6862.036638263211
69,NAS100,SELL,2026-03-06 19:35:00.093000+00:00,2026-03-06 21:00:00.106000+00:00,85.00021666666666,24745.2,24794.3,2.2000000000007276,0.04,0.02,0.02,False,False,False,EOD_EXIT,3.619999999999709,3.619999999999709,0.2,7.039999999999417,5228.024439327189,0.13484047083095,23.07599189882826,117.50359912434556,2026-03,6869.07663826321
78,XAUUSD,SELL,2026-03-09 15:40:00.035000+00:00,2026-03-09 21:00:00.025000+00:00,319.99983333333336,5075.88,5098.21,0.31999999999970896,0.02,0.01,0.01,False,False,False,EOD_EXIT,-25.220000000000255,-25.220000000000255,0.1,-50.54000000000051,6590.5121989360205,-0.7610239836406893,15.689087498899116,34.4717901172038,2026-03,6818.536638263209
70,NAS100,BUY,2026-03-09 20:20:00.059000+00:00,2026-03-09 21:00:00.027000+00:00,39.99946666666666,24638.3,24640.8,2.2000000000007276,0.04,0.02,0.02,False,False,False,EOD_EXIT,-1.3,-1.3,0.2,-2.8000000000000003,5225.2244393271885,-0.05355751551077946,27.88803246851777,135.1240869958635,2026-03,6815.736638263209
71,NAS100,BUY,2026-03-10 07:00:00.095000+00:00,2026-03-10 14:09:11.048000+00:00,429.18255000000005,24925.5,24886.9,2.600000000002183,0.04,0.02,0.02,True,False,True,TP1_THEN_BE,37.3475223898371,0.5200000000004366,0.2,37.667522389837536,5262.891961717026,0.720878554160014,31.323286147669716,124.4917412994559,2026-03,6853.404160653046
72,NAS100,BUY,2026-03-10 15:20:00.125000+00:00,2026-03-10 19:19:56.188000+00:00,239.93438333333333,24983.2,24961.7,2.2000000000007276,0.05,0.02,0.03,True,True,False,FULL_TP2,32.78916752115765,65.57833504231566,0.25,98.11750256347331,5361.009464280499,1.8643267480539794,32.040804979976336,109.29722507052588,2026-03,6951.521663216519
73,NAS100,SELL,2026-03-11 13:45:00.183000+00:00,2026-03-11 15:30:01.373000+00:00,105.01983333333332,24920.8,24954.1,2.2000000000007276,0.06,0.03,0.03,False,False,False,SL,-26.630880083252485,-26.630880083252485,0.3,-53.56176016650497,5307.4477041139935,-0.9990984071820417,16.155312871507242,88.76960027750786,2026-03,6897.959903050014
79,XAUUSD,SELL,2026-03-11 17:10:00.089000+00:00,2026-03-11 21:00:00.041000+00:00,229.9992,5170.78,5180.76,0.2600000000002183,0.03,0.02,0.01,False,False,False,EOD_EXIT,15.960000000000946,7.980000000000473,0.15,23.79000000000142,6614.302198936022,0.36097346127122115,17.18691391557561,23.272655194596286,2026-03,6921.749903050016
80,XAUUSD,BUY,2026-03-12 14:50:00.069000+00:00,2026-03-12 15:23:02.516000+00:00,33.04078333333333,5183.76,5181.55,0.25,0.04,0.02,0.02,False,False,False,SL,-36.37524191691227,-36.37524191691227,0.2,-72.95048383382455,6541.351715102198,-1.1029203329348842,27.798919938531192,20.2084677316184,2026-03,6848.799419216191
