trade_id,symbol,direction,entry_time,exit_time,duration_m,planned_entry,actual_entry,entry_spread,total_lots,partial_lots,runner_lots,tp1_hit,tp2_hit,be_hit,exit_reason,partial_pnl,runner_pnl,commission,net_pnl,account_balance,return_pct,adx_1h,atr_1h,month,portfolio_balance
236,NAS100,BUY,2026-05-22 06:00:00.143000+00:00,2026-05-22 13:32:49.753000+00:00,452.82683333333335,29495.2,29495.5,2.400000000001455,0.07,0.04,0.03,False,False,False,SL,-44.993087113354704,-33.74481533501603,0.35000000000000003,-79.08790244837073,8259.859671233928,-0.9484158732208844,21.63399951079373,112.48271778338578,2026-05,10347.559604831853
237,NAS100,BUY,2026-05-22 06:25:00.118000+00:00,2026-05-22 17:06:10.176000+00:00,641.1676333333332,29488.8,29480.6,2.599999999998545,0.07,0.04,0.03,True,False,True,TP1_THEN_BE,67.48963067003206,0.7799999999995634,0.35000000000000003,67.91963067003162,8327.77930190396,0.8222855275201693,21.63399951079373,112.48271778338578,2026-05,10415.479235501885
264,XAUUSD,SELL,2026-05-22 10:10:00.257000+00:00,2026-05-22 19:30:34.298000+00:00,560.5673499999999,4522.43,4525.34,0.27999999999974534,0.05,0.02,0.03,True,False,True,TP1_THEN_BE,43.64085767011966,0.839999999999236,0.25,44.230857670118894,7375.6762609370135,0.6033033765812347,15.09594901359349,17.317800662745903,2026-05,10459.710093172005
265,XAUUSD,SELL,2026-05-22 10:30:00.111000+00:00,2026-05-22 19:30:34.490000+00:00,540.5729833333334,4522.53,4525.81,0.27999999999974534,0.05,0.02,0.03,True,False,True,TP1_THEN_BE,43.64085767011966,0.839999999999236,0.25,44.230857670118894,7419.907118607132,0.5996854539884559,15.09594901359349,17.317800662745903,2026-05,10503.940950842123
241,NAS100,BUY,2026-05-22 20:00:00.106000+00:00,2026-05-22 21:00:00.057000+00:00,59.999183333333335,29642.8,29628.0,21.0,0.08,0.04,0.04,False,False,False,EOD_EXIT,-1.7999999999999998,-1.7999999999999998,0.4,-3.9999999999999996,8247.537026592194,-0.04847581713696753,23.62064707113105,97.43949290915171,2026-05,10499.940950842123
240,NAS100,BUY,2026-05-22 17:35:00.053000+00:00,2026-05-22 21:00:00.057000+00:00,205.00006666666667,29550.1,29541.4,2.600000000002183,0.08,0.04,0.04,True,False,False,EOD_EXIT,58.79488444498275,32.83999999999942,0.4,91.23488444498216,8251.537026592194,1.1180331666123287,22.85614060479899,97.99147407497138,2026-05,10591.175835287106
243,NAS100,BUY,2026-05-25 11:55:00.305000+00:00,2026-05-25 19:59:59.958000+00:00,484.99421666666666,29913.7,29914.3,2.599999999998545,0.1,0.05,0.05,False,False,False,EOD,0.0,0.0,0.5,-0.5,8246.537026592194,-0.006062783498943594,31.82143002548011,83.43900035475887,2026-05,10590.675835287106
245,NAS100,BUY,2026-05-25 15:20:00.290000+00:00,2026-05-25 19:59:59.958000+00:00,279.9944666666667,29927.7,29918.1,2.599999999998545,0.12,0.06,0.06,False,False,False,EOD,0.0,0.0,0.6,-0.6,8245.387026592194,-0.007276266601743138,30.884292982911667,69.53360030019485,2026-05,10590.075835287105
244,NAS100,BUY,2026-05-25 13:15:00.570000+00:00,2026-05-25 19:59:59.958000+00:00,404.9898,29918.2,29915.6,2.599999999998545,0.11,0.06,0.05,False,False,False,EOD,0.0,0.0,0.55,-0.55,8245.987026592195,-0.006669466204134447,31.37096364532502,76.60760744874632,2026-05,10589.525835287106
242,NAS100,BUY,2026-05-25 10:55:00.097000+00:00,2026-05-25 19:59:59.958000+00:00,544.9976833333334,29922.9,29921.4,2.8000000000029104,0.1,0.05,0.05,False,False,False,EOD,0.0,0.0,0.5,-0.5,8247.037026592194,-0.006062415947789875,32.08672788736872,82.41892345897104,2026-05,10589.025835287106
246,NAS100,BUY,2026-05-25 16:45:00.190000+00:00,2026-05-25 19:59:59.958000+00:00,194.99613333333335,29931.4,29927.9,2.400000000001455,0.12,0.06,0.06,False,False,False,EOD,0.0,0.0,0.6,-0.6,8244.787026592194,-0.007276796080826046,30.22045506348314,68.05977170732389,2026-05,10588.425835287106
247,NAS100,BUY,2026-05-25 19:50:00.053000+00:00,2026-05-25 19:59:59.958000+00:00,9.998416666666666,29898.7,29899.5,2.599999999998545,0.12,0.06,0.06,False,False,False,EOD,0.0,0.0,0.6,-0.6,8244.187026592193,-0.007277325636972786,27.656231586342784,68.56272537936991,2026-05,10587.825835287105
268,XAUUSD,BUY,2026-05-25 17:05:00.297000+00:00,2026-05-25 21:00:00.049000+00:00,234.99586666666667,4569.45,4567.3,0.27999999999974534,0.06,0.03,0.03,False,False,False,EOD_EXIT,-6.719999999999344,-6.719999999999344,0.3,-13.73999999999869,7387.298232525287,-0.18564962871851703,21.464887215104298,14.338658173652803,2026-05,10574.085835287107
267,XAUUSD,BUY,2026-05-25 12:30:00.119000+00:00,2026-05-25 21:00:00.049000+00:00,509.9988333333333,4564.9,4558.84,0.2600000000002183,0.05,0.02,0.03,True,False,False,EOD_EXIT,38.989423830340456,18.66000000000076,0.25,57.39942383034122,7401.038232525286,0.7816210100417753,21.61284960762468,15.471993583468134,2026-05,10631.48525911745
249,NAS100,SELL,2026-05-26 10:05:00.031000+00:00,2026-05-26 13:01:33.081000+00:00,176.55083333333332,29737.2,29752.8,2.600000000002183,0.14,0.07,0.07,False,False,False,SL,-40.886068914475985,-40.886068914475985,0.7000000000000001,-82.47213782895197,8078.537675659844,-1.0105629047601339,22.036704009001888,58.40866987782154,2026-05,10549.013121288497
270,XAUUSD,SELL,2026-05-26 09:55:00.086000+00:00,2026-05-26 13:13:21.807000+00:00,198.36201666666665,4530.96,4531.27,0.27999999999974534,0.06,0.03,0.03,True,False,True,TP1_THEN_BE,54.51714563510268,0.839999999999236,0.3,55.05714563510192,7496.751183749028,0.7398469401337544,22.083767857244816,14.422525300292067,2026-05,10604.0702669236
248,NAS100,SELL,2026-05-26 07:40:00.318000+00:00,2026-05-26 13:19:27.493000+00:00,339.4529166666667,29765.3,29765.4,2.599999999998545,0.13,0.06,0.07,False,False,False,SL,-38.089482970798414,-44.437730132598155,0.65,-83.17721310339658,8161.009813488797,-1.0089195312418646,22.578353793162556,63.48247161799817,2026-05,10520.893053820204
269,XAUUSD,SELL,2026-05-26 07:20:00.239000+00:00,2026-05-26 13:34:50.157000+00:00,374.8319666666667,4535.47,4538.06,0.3899999999994179,0.06,0.03,0.03,True,False,True,TP1_THEN_BE,53.52580558864156,1.1699999999982538,0.3,54.39580558863982,7441.694038113927,0.7363423524603672,20.47743962463654,14.160266028741033,2026-05,10575.288859408844
271,XAUUSD,SELL,2026-05-26 11:20:00.104000+00:00,2026-05-26 15:31:15.141000+00:00,251.25061666666667,4527.2,4529.68,0.27999999999974534,0.06,0.03,0.03,True,True,False,FULL_TP2,54.192602103737045,85.15980330587445,0.3,139.05240540961148,7635.80358915864,1.8548355414414752,23.56795659029597,14.336667223211078,2026-05,10714.341264818455
272,XAUUSD,SELL,2026-05-26 14:30:00.010000+00:00,2026-05-26 15:53:37.668000+00:00,83.62763333333334,4519.27,4523.53,0.28000000000065484,0.06,0.03,0.03,True,False,True,TP1_THEN_BE,57.2714603578388,0.8400000000019645,0.3,57.811460357840765,7693.61504951648,0.7571103641262045,25.33389220658468,15.15117998884649,2026-05,10772.152725176296
250,NAS100,BUY,2026-05-26 16:40:00.077000+00:00,2026-05-26 16:48:43.954000+00:00,8.731283333333332,29887.5,29817.0,2.599999999998545,0.13,0.06,0.07,True,True,False,FULL_TP2,54.64438179190256,85.00237167629203,0.65,138.99675346819458,8217.534429128038,1.7205682395587951,18.89133066372152,60.715979768779555,2026-05,10911.149478644491
274,XAUUSD,SELL,2026-05-26 17:50:00.065000+00:00,2026-05-26 21:00:00.017000+00:00,189.9992,4515.92,4519.18,0.27999999999974534,0.05,0.02,0.03,True,False,False,EOD_EXIT,43.06304611423002,83.76000000000022,0.25,126.57304611423024,7941.0011417449405,1.619735245692531,26.283422060200913,17.088510362789982,2026-05,11037.722524758721
273,XAUUSD,SELL,2026-05-26 17:05:00.118000+00:00,2026-05-26 21:00:00.017000+00:00,234.99831666666665,4515.48,4517.26,0.27999999999974534,0.05,0.02,0.03,True,False,False,EOD_EXIT,43.06304611423002,78.0,0.25,120.81304611423002,7814.42809563071,1.5703027164300707,26.283422060200913,17.088510362789982,2026-05,11158.535570872951
251,NAS100,BUY,2026-05-26 20:40:00.022000+00:00,2026-05-26 21:00:00.017000+00:00,19.999916666666664,29939.3,29937.6,2.5,0.1,0.05,0.05,False,False,False,EOD_EXIT,6.400000000001455,6.400000000001455,0.5,12.30000000000291,8229.834429128041,0.14967993266209,20.97715021337819,82.69150869887847,2026-05,11170.835570872954
252,NAS100,BUY,2026-05-27 10:10:00.135000+00:00,2026-05-27 13:15:14.844000+00:00,185.24515000000002,30071.5,30070.6,2.599999999998545,0.12,0.06,0.06,True,True,False,FULL_TP2,60.04501744055815,80.06002325407826,0.6,139.50504069463642,8369.339469822677,1.6951135760506073,28.601136233244848,66.71668604506444,2026-05,11310.34061156759
275,XAUUSD,SELL,2026-05-27 08:30:00.095000+00:00,2026-05-27 13:30:54.889000+00:00,300.9132333333334,4496.56,4507.34,0.27999999999974534,0.05,0.02,0.03,True,True,False,FULL_TP2,42.27163534123429,99.64028330433757,0.25,141.66191864557186,8082.663060390512,1.7839302137972408,20.1970790652963,16.774458468743752,2026-05,11452.002530213162
276,XAUUSD,SELL,2026-05-27 13:00:00.141000+00:00,2026-05-27 13:46:15.433000+00:00,46.254866666666665,4486.53,4490.1,0.27999999999974534,0.05,0.02,0.03,True,True,False,FULL_TP2,42.078017390731475,99.18389813529757,0.25,141.01191552602904,8223.674975916541,1.7446219701655619,18.653084153461204,16.6976259487031,2026-05,11593.01444573919
277,XAUUSD,SELL,2026-05-27 18:10:00.101000+00:00,2026-05-27 19:35:30.597000+00:00,85.50826666666667,4431.99,4429.51,0.27999999999974534,0.04,0.02,0.02,False,False,False,SL,-40.901230883093376,-40.901230883093376,0.2,-82.00246176618676,8141.672514150355,-0.9971510548062177,25.557062882073474,22.722906046163413,2026-05,11511.011983973003
278,XAUUSD,SELL,2026-05-27 18:45:00.098000+00:00,2026-05-27 20:35:44.289000+00:00,110.73651666666666,4432.78,4434.2,0.27999999999974534,0.04,0.02,0.02,False,False,False,SL,-40.901230883093376,-40.901230883093376,0.2,-82.00246176618676,8059.670052384168,-1.0071943034267858,25.557062882073474,22.722906046163413,2026-05,11429.009522206816
253,NAS100,SELL,2026-05-27 20:05:00.030000+00:00,2026-05-27 21:00:00.014000+00:00,54.99973333333333,29854.1,29932.5,2.5,0.08,0.04,0.04,False,False,False,EOD_EXIT,-0.08000000000029103,-0.08000000000029103,0.4,-0.560000000000582,8368.779469822675,-0.006691089565906291,28.23425190090325,99.6429281096268,2026-05,11428.449522206814
279,XAUUSD,SELL,2026-05-28 13:45:00.044000+00:00,2026-05-28 15:46:26.383000+00:00,121.43898333333333,4380.94,4389.12,0.3000000000001819,0.05,0.02,0.03,False,False,False,SL,-34.08040903368419,-51.120613550526286,0.25,-85.45102258421048,7974.219029799958,-1.06022978644061,29.536589101381477,18.933560574268796,2026-05,11342.998499622605
280,XAUUSD,SELL,2026-05-28 15:15:00.028000+00:00,2026-05-28 15:48:45.469000+00:00,33.75735,4388.18,4392.61,0.27000000000043656,0.05,0.02,0.03,False,False,False,SL,-34.16484248312554,-51.24726372468831,0.25,-85.66210620781385,7888.556923592144,-1.0742381904446232,30.260287949036247,18.980468046180825,2026-05,11257.336393414791
254,NAS100,SELL,2026-05-28 16:45:00.039000+00:00,2026-05-28 17:10:04.500000+00:00,25.07435,29892.0,29915.3,2.600000000002183,0.09,0.04,0.05,False,False,False,SL,-37.73199267833843,-47.164990847923036,0.44999999999999996,-85.34698352626147,8283.432486296413,-1.0198259355981079,15.089608792154726,94.32998169584715,2026-05,11171.989409888529
281,XAUUSD,BUY,2026-05-29 07:10:00.051000+00:00,2026-05-29 12:50:31.193000+00:00,340.5190333333333,4502.31,4503.6,0.3000000000001819,0.05,0.02,0.03,True,True,False,FULL_TP2,45.040427804497085,106.16672268203,0.25,150.9571504865271,8039.514074078671,1.9136218696104312,32.90334858895939,17.873185636705227,2026-05,11322.946560375056
282,XAUUSD,BUY,2026-05-29 12:05:00.013000+00:00,2026-05-29 15:30:30.088000+00:00,205.50125,4523.78,4519.0,0.27999999999974534,0.05,0.02,0.03,True,False,True,TP1_THEN_BE,42.509090478697544,0.839999999999236,0.25,43.09909047869678,8082.613164557368,0.536090739832879,37.38057194728557,16.868686697895843,2026-05,11366.045650853754
283,XAUUSD,BUY,2026-05-29 14:50:00.055000+00:00,2026-05-29 15:42:39.782000+00:00,52.66211666666666,4533.98,4529.62,0.27999999999974534,0.05,0.02,0.03,False,False,False,SL,-31.65683925255144,-47.48525887882715,0.25,-79.39209813137859,8003.221066425989,-0.9822577984990871,40.008276551850315,17.587132918083675,2026-05,11286.653552722375
256,NAS100,BUY,2026-05-29 11:55:00.110000+00:00,2026-05-29 16:41:29.374000+00:00,286.4877333333333,30275.6,30269.3,2.399999999997817,0.12,0.06,0.06,True,True,False,FULL_TP2,64.3957679594161,85.86102394588742,0.6,149.65679190530355,8582.74607010702,1.774637822134104,24.849032686125486,71.55085328824015,2026-05,11436.310344627678
255,NAS100,BUY,2026-05-29 11:35:00.251000+00:00,2026-05-29 16:45:00.726000+00:00,310.00791666666663,30282.5,30281.1,2.599999999998545,0.12,0.06,0.06,True,True,False,FULL_TP2,64.3957679594161,85.86102394588742,0.6,149.65679190530355,8433.089278201716,1.8067002073462453,24.849032686125486,71.55085328824015,2026-05,11585.967136532981
257,NAS100,BUY,2026-05-29 13:35:00.145000+00:00,2026-05-29 16:47:17.080000+00:00,192.28225,30300.6,30295.4,2.5,0.13,0.06,0.07,True,True,False,FULL_TP2,61.60129992418951,95.82424432651788,0.65,156.77554425070738,8739.521614357727,1.8266361718045392,25.21993748864709,68.4458888046561,2026-05,11742.74268078369
258,NAS100,BUY,2026-05-29 15:55:00.070000+00:00,2026-05-29 16:47:56.877000+00:00,52.94678333333333,30309.1,30307.6,2.599999999998545,0.13,0.06,0.07,True,True,False,FULL_TP2,60.657957587695265,94.35682291419181,0.65,154.36478050188705,8893.886394859614,1.7662840978422527,25.9617167457939,67.39773065299424,2026-05,11897.107461285575
284,XAUUSD,BUY,2026-05-29 16:35:00.071000+00:00,2026-05-29 17:30:38.349000+00:00,55.637966666666664,4531.4,4525.21,0.27999999999974534,0.05,0.02,0.03,True,False,True,TP1_THEN_BE,45.34721309772249,0.839999999999236,0.25,45.937213097721724,8049.158279523711,0.5739840586239857,40.93910943621355,17.994925832429303,2026-05,11943.044674383298
260,NAS100,BUY,2026-05-29 19:05:00.131000+00:00,2026-05-29 20:55:12.723000+00:00,110.20986666666666,30396.0,30368.9,2.600000000002183,0.1,0.05,0.05,False,False,False,SL,-44.60116078170722,-44.60116078170722,0.5,-89.70232156341444,8715.427726997137,-1.0187506722638222,29.43802073361095,89.20232156341558,2026-05,11853.342352819884
259,NAS100,BUY,2026-05-29 18:30:00.059000+00:00,2026-05-29 20:57:10.145000+00:00,147.16809999999998,30361.9,30360.6,2.599999999998545,0.1,0.05,0.05,False,False,False,SL,-44.128173149530994,-44.128173149530994,0.5,-88.75634629906199,8805.130048560552,-0.997947830212452,28.94438645976184,88.25634629906293,2026-05,11764.586006520822
285,XAUUSD,SELL,2026-06-01 09:10:00.091000+00:00,2026-06-01 16:11:54.611000+00:00,421.90866666666665,4514.13,4516.95,0.27999999999974534,0.05,0.02,0.03,True,True,False,FULL_TP2,42.61730657886437,100.45507979303783,0.25,142.8223863719022,8191.980665895613,1.7743766666289655,28.370743656322933,16.911629594787687,2026-06,11907.408392892725
288,XAUUSD,SELL,2026-06-01 15:55:00.249000+00:00,2026-06-01 16:12:48.564000+00:00,17.80525,4502.17,4505.68,0.27999999999974534,0.06,0.03,0.03,True,True,False,FULL_TP2,62.45341737752915,98.14108445040529,0.3,160.29450182793443,8655.193377298958,1.8869500882557178,23.96202139953296,16.52206808929359,2026-06,12067.70289472066
287,XAUUSD,SELL,2026-06-01 15:20:00.073000+00:00,2026-06-01 16:21:38.140000+00:00,61.63445,4501.76,4503.1,0.2899999999999636,0.06,0.03,0.03,True,True,False,FULL_TP2,62.45341737752915,98.14108445040529,0.3,160.29450182793443,8494.898875471023,1.923240679963662,23.96202139953296,16.52206808929359,2026-06,12227.997396548595
